emp_no,first_name,birth_date,last_name,gender,salary,to_date
13962,Maris,1955-11-14,Ghelli,M,67965,9999-01-01
14107,Xiahua,1953-01-05,Rindone,M,82396,9999-01-01
13966,Boguslaw,1954-01-03,Cooman,F,40000,9999-01-01
14111,Leszek,1955-03-27,Cummings,F,52696,9999-01-01
13969,Jianwen,1953-06-06,Chandrasekhar,F,60392,9999-01-01
14118,Kasturi,1953-03-09,Anido,M,46248,9999-01-01
13990,Deborah,1952-03-07,Schapiro,F,52723,9999-01-01
13992,Ulises,1955-09-27,Kenevan,M,81318,9999-01-01
13999,Florian,1952-11-25,Crouzet,M,40000,9999-01-01
14005,Vojin,1955-04-08,Stellhorn,M,40000,9999-01-01
14167,Adas,1953-08-11,Hertweck,F,40000,9999-01-01
14015,Manibrata,1952-06-21,Picaronny,M,63084,9999-01-01
14034,Aloys,1952-05-07,Seghrouchni,M,69700,9999-01-01
14191,Jiann,1952-09-07,Luby,F,40155,9999-01-01
14209,Masanao,1955-10-24,Kusakabe,F,40000,9999-01-01
14041,Shan,1954-05-09,DeMori,F,63235,9999-01-01
14220,Tomofumi,1952-05-01,Pargas,F,68017,9999-01-01
14067,Godehard,1955-04-03,Trachtenberg,M,44669,9999-01-01
14232,Masali,1954-09-19,Bojadziev,M,50568,9999-01-01
14236,Xuedong,1952-06-14,Angiulli,F,40000,9999-01-01
14237,Abdulla,1954-10-17,Gerlach,F,57219,9999-01-01
14242,Sudhanshu,1955-03-14,Benaini,F,40000,9999-01-01
14460,Yagil,1955-11-28,Lueh,F,56267,9999-01-01
14257,Kwok,1952-05-07,Massonet,F,40000,9999-01-01
14290,Miyeon,1955-01-21,Olivero,M,78736,9999-01-01
14292,Susanna,1953-08-21,Vigier,F,41846,9999-01-01
14298,Chriss,1953-10-02,Granlund,F,40000,9999-01-01
14478,Munehiro,1952-05-01,Boissier,F,40000,9999-01-01
14310,Marlo,1953-06-07,Leuchs,M,40000,9999-01-01
14320,Sreenivas,1953-06-17,Schaar,M,40000,9999-01-01
14322,Shem,1952-08-14,Kakkad,M,50363,9999-01-01
14323,Golgen,1952-05-31,Leslie,F,40000,9999-01-01
14481,Moti,1952-10-30,Lammel,M,40000,9999-01-01
14483,Supot,1954-11-01,Marrevee,M,40000,9999-01-01
14486,Indrajit,1952-07-06,Birdsall,M,40000,9999-01-01
14340,Vitaly,1955-01-03,Wixon,M,42858,9999-01-01
14344,Otilia,1955-02-10,Buescher,F,41979,9999-01-01
14498,Xiong,1953-11-03,Selenyi,M,40000,9999-01-01
14354,Mong,1954-05-30,Bojadziev,M,40000,9999-01-01
14501,Taizo,1952-06-11,Kroft,M,63646,9999-01-01
14360,Janche,1955-05-25,Erbe,M,43476,9999-01-01
14509,Danil,1954-09-05,Aloia,M,40000,9999-01-01
14513,Samphel,1953-08-02,Barreiro,M,83273,9999-01-01
14372,Saniya,1952-04-15,Srimani,F,57667,9999-01-01
14515,Kazuhisa,1952-02-22,Versino,F,61645,9999-01-01
14384,Tomofumi,1954-04-30,Holburn,F,58260,9999-01-01
14516,Kristian,1955-10-19,Underwood,F,73262,9999-01-01
14518,Patricia,1955-06-19,Peir,M,64238,9999-01-01
14522,Chuanyi,1955-08-07,Ranta,F,40000,9999-01-01
14537,Babette,1953-12-03,Engelmann,F,48332,9999-01-01
14422,Toshimo,1953-10-09,Gadepally,M,59001,9999-01-01
14552,Ibibia,1953-03-21,Snyers,M,40000,9999-01-01
14434,Elvis,1954-07-08,Maginnis,M,40000,9999-01-01
14439,Raimond,1953-07-27,Woycyznski,M,80654,9999-01-01
14556,Fatemeh,1954-08-27,Zultner,M,40000,9999-01-01
14632,Gudjon,1955-08-02,McClurg,M,40000,9999-01-01
14560,Elrique,1952-03-15,Driscoll,M,62770,9999-01-01
14639,Arvind,1954-04-03,Hempstead,F,79405,9999-01-01
14640,Toshimori,1952-10-17,Kornatzky,M,42662,9999-01-01
14642,Florian,1955-06-29,Kuhnemann,F,54553,9999-01-01
14645,Laurentiu,1955-03-06,Glinert,F,45647,9999-01-01
14648,IEEE,1955-03-28,Lorys,M,89209,9999-01-01
14581,Gao,1955-08-05,Condotta,F,59499,9999-01-01
14659,Sashi,1952-11-19,Adachi,F,40926,9999-01-01
14582,Kiyokazu,1954-06-07,Morrin,M,40000,9999-01-01
14675,Teunis,1955-08-02,Angel,F,40000,9999-01-01
14677,Herbert,1955-11-29,Sifakis,M,40000,9999-01-01
14683,Alois,1955-03-02,Basart,M,41107,9999-01-01
14690,Yechezkel,1953-11-07,Bellone,F,40000,9999-01-01
14693,Brewster,1952-12-08,Stranks,F,59960,9999-01-01
14710,Mahmut,1954-06-03,Hainaut,F,40341,9999-01-01
14723,Constantino,1953-08-23,Assaf,M,40000,9999-01-01
14724,Aron,1955-12-19,Lemarechal,M,66530,9999-01-01
14780,Marlo,1952-09-08,Bruckman,F,51232,9999-01-01
14785,Zhonghua,1955-04-23,Kaiser,M,46936,9999-01-01
14793,Stein,1954-11-11,Uchoa,M,47045,9999-01-01
14814,Odysseas,1955-09-01,Nishimukai,M,40000,9999-01-01
14817,Gaurav,1955-04-13,Masaki,M,41203,9999-01-01
14821,Oguz,1954-12-09,Kilgore,M,42545,9999-01-01
14600,Jayson,1952-12-22,Cairo,F,41352,9999-01-01
14839,Changho,1952-09-21,Cronin,M,40000,9999-01-01
14603,Lech,1954-11-13,Marquardt,M,55369,9999-01-01
14607,Suzette,1953-06-05,Selvestrel,M,67813,9999-01-01
14853,Taiji,1952-06-30,Nergos,F,58311,9999-01-01
14620,Jianhua,1954-06-15,Erev,F,53303,9999-01-01
14621,Souichi,1953-01-17,Wixon,F,66404,9999-01-01
15005,Kiam,1954-04-02,Sadowsky,M,50368,9999-01-01
14877,Arto,1955-11-15,Meriste,M,40000,9999-01-01
14879,Anyuan,1954-02-18,Sigstam,M,54322,9999-01-01
14888,Temple,1952-02-14,Barriga,F,60916,9999-01-01
14899,Alejandro,1954-02-26,Casley,M,64365,9999-01-01
15016,Woody,1953-05-27,Gulik,F,40000,9999-01-01
14906,Adil,1953-01-06,Parveen,F,54758,9999-01-01
14908,Kerhong,1952-05-27,Flanders,F,40000,9999-01-01
14909,Mohan,1954-12-31,Kamble,M,40000,9999-01-01
14911,Xiaobin,1952-10-20,Chelton,F,62738,9999-01-01
14914,Gretta,1953-04-20,Benzaken,F,40000,9999-01-01
14915,Huican,1952-05-20,Picco,M,40733,9999-01-01
15018,Ramalingam,1954-08-08,Prenel,F,40668,9999-01-01
14923,Shuzo,1953-10-08,Gyorkos,M,40000,9999-01-01
15019,Qingxiang,1953-07-29,Shokrollahi,F,41721,9999-01-01
14928,Satoru,1955-06-23,Mukaidono,F,53377,9999-01-01
15029,Giordano,1954-04-08,Koshino,M,40000,9999-01-01
14941,Nathan,1952-03-21,Lichtner,M,43608,9999-01-01
14942,Heon,1955-01-22,Benveniste,M,40000,9999-01-01
14949,Insup,1952-09-21,Reinhart,F,44930,9999-01-01
15030,Rasikan,1954-02-21,Nourani,M,40000,9999-01-01
14954,Fox,1955-04-04,Magliocco,F,43510,9999-01-01
15036,Ziva,1953-04-22,Delgrande,M,40000,9999-01-01
15049,Khun,1954-12-23,Waymire,F,40000,9999-01-01
14971,Fan,1955-04-07,Simmen,M,55187,9999-01-01
14983,Hyuckchul,1955-06-10,Pouyioutas,M,86754,9999-01-01
15052,Flemming,1955-02-03,Kranzdorf,M,40630,9999-01-01
14993,Sanjay,1955-10-29,Koblitz,M,45407,9999-01-01
15055,Shrikanth,1953-03-26,Sherertz,M,40000,9999-01-01
15066,Tomokazu,1953-06-03,Oaver,M,43455,9999-01-01
15069,Manton,1952-12-08,Siksek,M,40000,9999-01-01
15071,Ayonca,1953-10-31,Couchot,F,97484,9999-01-01
15075,Radoslaw,1952-12-13,Rijsenbrij,M,40000,9999-01-01
15193,Neelam,1955-12-07,Schach,M,47039,9999-01-01
15077,Toshiki,1954-11-29,Taubenfeld,F,40000,9999-01-01
15196,Souichi,1955-03-12,Duclos,M,55824,9999-01-01
15082,Guadalupe,1953-04-06,Zirintsis,F,63024,9999-01-01
15202,Pranay,1954-05-22,Irland,M,40000,9999-01-01
15087,Chirstian,1954-10-11,Ushiama,F,40000,9999-01-01
15208,Sudharsan,1954-08-17,Shokrollahi,F,44109,9999-01-01
15089,Giri,1952-12-01,Coney,F,48594,9999-01-01
15218,Shuky,1955-05-30,Conry,M,44614,9999-01-01
15092,Remmert,1955-06-22,Bahi,F,40000,9999-01-01
15228,Mona,1953-11-18,Salvesen,M,40000,9999-01-01
15102,Luigi,1952-07-02,Axelband,F,40374,9999-01-01
15230,Keiichiro,1954-01-10,Suessmith,F,70187,9999-01-01
15234,Jouko,1955-10-18,Zhiwei,F,47654,9999-01-01
15237,Reinhard,1953-09-02,Sadowsky,M,40000,9999-01-01
15105,Sudhanshu,1953-03-11,Itzigehl,M,75800,9999-01-01
15114,Pantung,1955-08-07,Honglei,M,40000,9999-01-01
15243,Mountaz,1954-02-07,Famili,F,41015,9999-01-01
15248,Edwin,1952-03-17,Baar,M,64696,9999-01-01
15253,Ayonca,1954-03-17,Pardalos,M,40396,9999-01-01
15134,Arun,1952-08-02,Luiz,F,62752,9999-01-01
15269,Eric,1955-11-01,Reghbati,F,60930,9999-01-01
15271,Shiv,1953-10-17,Bernardeschi,F,88026,9999-01-01
15145,Haldon,1954-08-16,Servieres,M,51443,9999-01-01
15292,Miyeon,1954-12-26,Lammel,M,87586,9999-01-01
15151,Urs,1953-11-13,Pouyioutas,F,61253,9999-01-01
15324,Ziya,1953-05-10,Lunn,M,40000,9999-01-01
15176,Charlene,1953-10-11,Sankaranarayanan,M,98401,9999-01-01
15329,Fan,1954-12-21,Openshaw,F,41839,9999-01-01
15330,Jaroslava,1955-10-08,Chinal,M,53020,9999-01-01
15337,Masaru,1953-10-05,Radivojevic,M,40000,9999-01-01
15343,Chaosheng,1955-05-21,Luce,F,48936,9999-01-01
15354,Chikara,1954-10-08,Nyrup,M,40782,9999-01-01
15369,Premal,1952-10-11,Penttonen,F,81954,9999-01-01
15365,Mikhail,1952-03-09,Schiettecatte,M,41309,9999-01-01
15370,Chuanyi,1955-07-02,Nilsson,F,67631,9999-01-01
15372,Nahum,1954-01-22,Broder,M,79245,9999-01-01
15563,Constantino,1952-03-10,Zykh,M,56239,9999-01-01
15375,Shuho,1953-02-14,Manders,F,65920,9999-01-01
15565,True,1954-04-27,Muchinsky,M,73532,9999-01-01
15566,Baoqiu,1955-09-25,Azuma,M,61655,9999-01-01
15377,Shugo,1953-12-08,Aumann,M,50274,9999-01-01
15382,Alassane,1952-07-28,Siegrist,M,66083,9999-01-01
15392,Pradeep,1955-02-07,Markovitch,M,55638,9999-01-01
15408,Maik,1955-02-27,Penttonen,F,40000,9999-01-01
15600,Mack,1954-01-17,Perna,M,40000,9999-01-01
15601,Carrsten,1954-07-08,Anily,F,83263,9999-01-01
15410,Wilmer,1954-08-18,Kushner,F,58123,9999-01-01
15412,Huai,1954-05-17,Thiria,M,62190,9999-01-01
15438,Constantijn,1953-08-17,Munoz,F,43326,9999-01-01
15651,Huan,1955-07-15,Iwayama,F,50313,9999-01-01
15656,Mohammad,1952-05-17,Schaaf,M,66141,9999-01-01
15441,Arvind,1954-03-11,Weisert,F,40000,9999-01-01
15452,Kazuhira,1954-01-14,Weedman,M,40000,9999-01-01
15682,Hiroyasu,1953-01-07,Przulj,M,40000,9999-01-01
15687,Dekang,1955-08-26,Ambroszkiewicz,M,62333,9999-01-01
15454,Hongzue,1954-05-20,Cesareni,F,57571,9999-01-01
15703,Chenye,1955-05-02,Hanratty,M,40000,9999-01-01
15470,Weiwu,1952-03-30,Huhdanpaa,M,40693,9999-01-01
15708,Reuven,1955-03-04,Kushnir,F,85063,9999-01-01
15714,Troy,1952-10-02,Bala,F,40000,9999-01-01
15715,Insup,1955-02-26,Ibel,F,40000,9999-01-01
15474,Gilbert,1953-09-21,Plumb,M,90430,9999-01-01
15726,Zhilian,1954-12-23,Parascandalo,M,70522,9999-01-01
15479,Zhenbing,1955-10-24,Soicher,M,40000,9999-01-01
15480,Kwok,1955-08-06,Trogemann,M,47645,9999-01-01
15504,Kasturi,1954-09-12,Alpin,M,40000,9999-01-01
15739,Poorav,1953-10-29,Bahr,F,54605,9999-01-01
15740,Stepehn,1954-02-22,Pocchiola,M,57994,9999-01-01
15750,Arumugam,1952-07-04,Bresenham,M,40000,9999-01-01
15765,Tonny,1955-01-19,Taubenfeld,F,40000,9999-01-01
15767,Baocai,1954-07-30,Broomell,M,40000,9999-01-01
15769,Pranay,1954-01-06,Oskamp,M,61575,9999-01-01
15788,Taegyun,1952-12-23,Deyuan,M,53521,9999-01-01
15799,Manton,1952-03-25,Gelosh,M,64458,9999-01-01
15809,Mingsen,1955-05-09,Antonisse,M,50619,9999-01-01
15819,Magdalena,1955-04-10,Rajcani,M,63847,9999-01-01
15821,Aleksander,1954-02-03,Antonakopoulos,M,40000,9999-01-01
15846,Bowen,1953-05-29,Litecky,M,40000,9999-01-01
15861,Gio,1952-02-24,Anido,F,50890,9999-01-01
15866,Angel,1952-12-21,Seiwald,M,40000,9999-01-01
15869,Guoxiang,1954-12-15,Bala,M,40000,9999-01-01
15876,Munehiro,1952-09-13,Vakili,F,51140,9999-01-01
15877,Yannik,1955-03-01,Kroll,M,40000,9999-01-01
15880,Miquel,1955-01-23,Dechter,M,40000,9999-01-01
15889,Sasan,1955-03-06,Azumi,M,63393,9999-01-01
15892,Lunjin,1955-01-29,Pettis,F,60367,9999-01-01
15505,Collette,1954-10-18,Mikschl,F,56848,9999-01-01
15901,Marsja,1953-07-05,Fargier,F,40000,9999-01-01
15902,Kazuhide,1954-09-09,Stille,F,40000,9999-01-01
15510,Inderjeet,1954-01-13,Sethi,M,48661,9999-01-01
15905,DeForest,1952-10-08,Petersohn,F,47421,9999-01-01
15511,George,1955-12-29,Kowalchuk,F,76880,9999-01-01
15911,Shaibal,1952-08-29,Viele,M,45602,9999-01-01
15518,Uno,1953-01-26,Valtorta,F,55563,9999-01-01
15525,Masadi,1952-02-18,Cherinka,M,40000,9999-01-01
15934,Kensyu,1955-02-06,Shinomoto,F,50454,9999-01-01
15534,Guozhong,1954-02-23,Grabner,F,63090,9999-01-01
15938,Garnik,1952-05-06,Covnot,F,69499,9999-01-01
15942,Murthy,1955-07-07,Rosca,M,50486,9999-01-01
15943,Yakkov,1953-12-31,Demke,M,40000,9999-01-01
15945,Hauke,1952-09-05,Larfeldt,M,57717,9999-01-01
15948,Karoline,1955-03-05,Versino,F,40000,9999-01-01
15543,Mingdong,1954-05-25,Staelin,F,40000,9999-01-01
15955,Yuguang,1953-12-30,Dratva,F,45283,9999-01-01
15548,Sanjai,1954-12-07,Caine,M,48171,9999-01-01
15971,Arumugam,1954-09-07,Aloia,M,42963,9999-01-01
16126,Tse,1955-09-23,Crabtree,M,68863,9999-01-01
15977,King,1955-04-30,Ballarin,M,44282,9999-01-01
15978,Kaijung,1954-01-31,Wielonsky,F,40000,9999-01-01
15993,Yoshimitsu,1952-07-03,Peir,M,45611,9999-01-01
16000,Marek,1952-02-09,Demos,F,40000,9999-01-01
16018,Boutros,1954-03-11,Papadias,M,52560,9999-01-01
16019,Chaoyi,1955-11-30,Heystek,F,40000,9999-01-01
16025,Doowon,1952-04-06,Luce,F,84433,9999-01-01
16028,JiYoung,1952-09-20,Takkinen,F,53714,9999-01-01
16033,Wayne,1954-08-06,Spelt,F,40000,9999-01-01
16130,Kerryn,1955-09-07,Belinskaya,M,40000,9999-01-01
16052,Maria,1952-06-13,Rodham,F,40000,9999-01-01
16134,Annemarie,1952-08-07,Chaudhuri,F,40000,9999-01-01
16066,Marsha,1952-12-05,Penn,F,74757,9999-01-01
16068,Leandro,1952-03-05,Zongker,M,53031,9999-01-01
16138,Leucio,1952-05-30,Krzyzanowski,M,67593,9999-01-01
16076,Marko,1954-11-04,Ebeling,M,47061,9999-01-01
16077,Kannan,1952-10-12,Heemskerk,F,49020,9999-01-01
16154,Monique,1954-10-22,Docker,M,40000,9999-01-01
16086,Mohammad,1953-03-25,Denos,M,42903,9999-01-01
16094,Berto,1953-04-14,Rosar,M,40000,9999-01-01
16185,Marin,1953-03-03,Winter,F,44003,9999-01-01
16099,Mohan,1953-10-14,Ferretti,M,40000,9999-01-01
16192,Leandro,1954-04-14,Sigstam,M,40000,9999-01-01
16201,Krassimir,1952-11-18,Olano,M,53081,9999-01-01
16227,Hitomi,1953-09-30,Vural,F,58619,9999-01-01
16324,Billie,1955-07-23,Bazzichi,M,40000,9999-01-01
16229,Ronnie,1955-12-24,Lanzelotte,F,40000,9999-01-01
16337,Hironoby,1953-05-05,Schaad,M,40000,9999-01-01
16341,Boutros,1955-09-18,Fendler,F,40000,9999-01-01
16230,Ung,1955-07-16,Babu,M,40000,9999-01-01
16233,Sushant,1955-11-17,Baba,M,54684,9999-01-01
16355,Nikolaos,1953-03-16,Luca,M,80403,9999-01-01
16234,Jacopo,1954-01-18,Basart,F,40000,9999-01-01
16246,Makato,1954-08-18,Masaki,M,40000,9999-01-01
16364,Yifei,1953-11-15,Gini,M,73503,9999-01-01
16365,Janalee,1954-04-29,Mellouli,F,40000,9999-01-01
16377,Duri,1952-10-27,Stanger,M,62147,9999-01-01
16380,Zhilian,1955-05-02,Chleq,M,42820,9999-01-01
16252,Carrsten,1954-01-20,Mattern,F,64982,9999-01-01
16382,Chaoyi,1955-05-23,Talmon,M,66986,9999-01-01
16383,Lidong,1952-07-22,Czap,F,55977,9999-01-01
16388,Subhankar,1952-05-03,Georgatos,M,40000,9999-01-01
16266,Mikhail,1952-03-12,Sethi,M,57642,9999-01-01
16397,Shimshon,1953-12-22,Cusworth,F,66757,9999-01-01
16398,Limsoon,1955-01-24,Krzyzanowski,M,71254,9999-01-01
16399,Apostol,1954-06-04,Collette,F,59384,9999-01-01
16272,Shuho,1953-07-23,Zeleznik,M,40000,9999-01-01
16404,Rafols,1955-07-02,Rabehasaina,M,45689,9999-01-01
16274,Sadun,1953-06-02,Navazio,M,65521,9999-01-01
16412,Moss,1953-12-11,Tokunaga,F,66524,9999-01-01
16479,Jixiang,1955-01-23,Eiter,M,62446,9999-01-01
16425,Idoia,1955-10-10,Beerel,M,53045,9999-01-01
16438,Abdulla,1953-03-31,Demeyer,M,52449,9999-01-01
16446,Jouko,1955-05-10,Chinin,M,94600,9999-01-01
16447,Zhiguo,1952-02-03,Savasere,F,40000,9999-01-01
16448,Tsvetan,1953-02-19,Zwicker,M,76979,9999-01-01
16486,Sanjay,1955-12-22,Perin,M,57496,9999-01-01
16453,Goncalo,1953-09-23,Basart,M,47433,9999-01-01
16487,Arunas,1955-01-09,Yemenis,M,73302,9999-01-01
16490,Muzhong,1955-05-16,Thiria,M,85462,9999-01-01
16471,Bogdan,1955-10-05,Birta,M,44976,9999-01-01
16491,Emdad,1952-12-03,Radwan,M,40000,9999-01-01
16504,Mong,1955-02-14,Cromarty,F,40000,9999-01-01
16510,Mototsugu,1954-10-28,Vecchio,M,40000,9999-01-01
16537,Weidon,1952-05-18,Seiwald,M,40000,9999-01-01
16672,Georgi,1955-04-25,Peris,M,55265,9999-01-01
16674,Duke,1955-11-13,Takanami,M,40000,9999-01-01
16679,Domenick,1955-07-26,Cummings,F,40000,9999-01-01
16683,Hatem,1955-05-30,Ghandeharizadeh,F,60120,9999-01-01
16539,Gretta,1953-06-09,Fetvedt,M,40000,9999-01-01
16546,Sangeeta,1954-06-09,Lanphier,M,47819,9999-01-01
16549,Olivera,1953-11-24,Thibadeau,M,60531,9999-01-01
16716,Ramachenga,1952-04-16,Zumaque,F,54270,9999-01-01
16551,Sadegh,1952-03-13,Ranon,M,82980,9999-01-01
16719,Sasan,1954-09-30,Benantar,M,40000,9999-01-01
16556,Mostafa,1954-05-22,Hiltgen,M,53954,9999-01-01
16723,Mohd,1955-05-30,Randt,F,56932,9999-01-01
16729,Kirk,1953-04-16,Broomell,M,51318,9999-01-01
16567,Hein,1954-03-19,Senzako,M,40000,9999-01-01
16731,Domenico,1953-10-21,Versino,M,48868,9999-01-01
16570,Uta,1954-08-26,Matzen,F,46162,9999-01-01
16580,Masaru,1952-12-17,Valiente,F,40000,9999-01-01
16759,Vojin,1952-10-24,Masaki,M,40000,9999-01-01
16607,Vishwani,1955-02-19,Honglei,F,54558,9999-01-01
16799,Shigeichiro,1953-12-27,Bamford,M,54405,9999-01-01
16801,Gila,1953-05-23,Strooper,M,48932,9999-01-01
16803,Ziva,1954-11-12,Rohrbach,M,50968,9999-01-01
16806,Sreekrishna,1952-06-13,Dayana,M,72405,9999-01-01
16808,Kiyokazu,1955-04-17,Katiyar,M,87215,9999-01-01
16851,Leon,1953-08-09,Stasinski,M,51771,9999-01-01
16852,Yefim,1953-09-14,Fontet,F,48864,9999-01-01
16862,JiYoung,1955-11-03,Eppinger,M,40000,9999-01-01
16864,Candido,1954-11-01,Gecsel,M,50361,9999-01-01
16869,Yakkov,1954-12-11,Huttel,M,40000,9999-01-01
16871,Munir,1953-12-02,Stiles,M,55303,9999-01-01
16875,Nikolaos,1955-03-24,Radhakrishnan,M,40000,9999-01-01
16880,Honesty,1953-04-26,Bresenham,M,40000,9999-01-01
16897,Charlene,1953-05-07,Ebeling,M,57244,9999-01-01
16619,Arvind,1953-09-28,Boguraev,F,40000,9999-01-01
16910,Kazunori,1953-03-06,Botman,M,57230,9999-01-01
16919,Tesuya,1953-12-23,Yurov,F,40184,9999-01-01
16657,Yongdong,1955-05-29,Heyers,M,63463,9999-01-01
16921,Evgueni,1952-03-28,Yeung,M,71025,9999-01-01
16954,Akhilish,1953-10-31,Apsitis,M,47943,9999-01-01
16658,Florian,1952-08-28,Soicher,M,50917,9999-01-01
16955,Sangeeta,1955-09-05,Marrakchi,M,74715,9999-01-01
17041,Nishit,1952-03-07,Montemayor,F,40492,9999-01-01
16969,Sanjit,1955-02-10,Braccini,F,49377,9999-01-01
16986,Hirochika,1952-10-28,Gecseg,M,61653,9999-01-01
16988,Xiong,1952-03-18,Peron,M,47878,9999-01-01
16993,Hongzue,1954-12-28,Dahlbom,M,57751,9999-01-01
16999,Bezalel,1952-04-01,Sadowsky,F,40000,9999-01-01
17012,Valdiodio,1953-03-29,Petereit,M,40000,9999-01-01
17018,Berhard,1955-04-01,Tasistro,F,40000,9999-01-01
17024,Ewing,1953-11-14,Siepmann,F,58181,9999-01-01
17046,Fay,1954-06-08,Kornyak,F,44955,9999-01-01
17048,Christoph,1954-08-24,Murthy,M,46913,9999-01-01
17055,Marin,1955-01-25,Wixon,M,46654,9999-01-01
17063,Anoosh,1952-05-18,Thiran,M,91391,9999-01-01
17220,Lorien,1955-07-09,Panwar,F,45404,9999-01-01
17222,Leen,1954-04-25,Muchinsky,M,54882,9999-01-01
17066,Heping,1953-01-01,Ruther,M,59260,9999-01-01
17068,Bodh,1953-10-17,Gopalakrishnan,F,40000,9999-01-01
17235,Ronnie,1954-02-14,Rissanen,M,40000,9999-01-01
17236,Matk,1954-08-15,Merro,F,75541,9999-01-01
17072,Richara,1954-07-04,Bala,M,40000,9999-01-01
17245,Neven,1952-09-29,Milicia,F,81426,9999-01-01
17076,Gudjon,1954-10-01,Hitomi,M,60092,9999-01-01
17078,Gill,1954-10-22,Hinsberger,M,44442,9999-01-01
17260,Abdulah,1954-11-10,Famili,F,40000,9999-01-01
17081,Weiru,1952-05-01,Murtafg,F,40846,9999-01-01
17089,Rafail,1954-02-08,Erman,F,67779,9999-01-01
17277,Arnd,1955-08-15,Hopewell,M,40000,9999-01-01
17280,Xuejia,1954-07-03,Merle,F,69670,9999-01-01
17098,Xuedong,1955-02-22,Gelosh,F,40000,9999-01-01
17285,Mario,1952-09-11,Weiland,F,55174,9999-01-01
17294,Shrikanth,1955-11-22,Pietrzykowski,M,43785,9999-01-01
17101,Sandeepan,1955-06-14,Compeau,M,40173,9999-01-01
17102,Radhika,1954-01-23,Garnick,F,89793,9999-01-01
17103,Takahiro,1953-04-03,Feldmann,M,48187,9999-01-01
17120,Yifei,1952-11-12,Polupanov,M,40000,9999-01-01
17326,Arumugam,1954-04-02,Ramsay,F,40000,9999-01-01
17327,Yongmin,1952-06-01,Gihr,M,50152,9999-01-01
17329,Shaunak,1952-04-25,Tyugu,M,58239,9999-01-01
17336,Shigenori,1955-04-15,Chaudhuri,M,71761,9999-01-01
17125,Akhilish,1953-02-09,Zweizig,M,40000,9999-01-01
17339,Fan,1953-12-07,Mullainathan,F,58306,9999-01-01
17340,Yurii,1954-08-09,Brookman,M,65863,9999-01-01
17126,Matk,1952-02-11,Schapire,F,40000,9999-01-01
17143,Ziyad,1955-06-21,Munke,M,40000,9999-01-01
17352,Muneo,1954-06-15,Katiyar,M,71029,9999-01-01
17355,Mingzeng,1953-10-21,Weisert,F,40000,9999-01-01
17146,Aemilian,1955-11-15,Barbanera,F,65674,9999-01-01
17158,Danai,1954-02-21,Vecchio,F,48426,9999-01-01
17384,Youngkon,1954-12-11,Nooteboom,M,55693,9999-01-01
17387,Shir,1955-12-01,Serra,F,49554,9999-01-01
17159,Quingbo,1952-09-11,Mitchem,F,56346,9999-01-01
17396,Valeri,1953-04-29,Henders,F,40000,9999-01-01
17160,Shay,1952-09-26,Montemayor,F,49824,9999-01-01
17397,Kenroku,1955-03-04,Hardjono,F,40000,9999-01-01
17163,Yurii,1955-05-18,Papsdorf,M,47086,9999-01-01
17199,Vasilis,1953-12-27,Guardalben,M,40000,9999-01-01
17412,Leni,1952-06-29,Vilarrasa,F,43480,9999-01-01
17436,Chirstian,1954-10-08,Munawer,M,79815,9999-01-01
17215,Junichi,1953-08-22,Langford,M,47977,9999-01-01
17448,Makato,1953-05-23,Belinskaya,F,40728,9999-01-01
17586,Lein,1954-07-16,Halevi,F,40000,9999-01-01
17468,Abdelghani,1953-09-09,Irland,F,59122,9999-01-01
17470,Genevieve,1953-08-11,Lichtner,M,60901,9999-01-01
17472,Murthy,1952-09-22,Verhoeff,M,40000,9999-01-01
17487,Gully,1954-11-17,Staudhammer,F,40000,9999-01-01
17489,Karlis,1953-01-28,Vigier,M,48368,9999-01-01
17629,Mostafa,1952-02-11,Winter,M,70592,9999-01-01
17500,Jinya,1954-09-21,Bratsberg,M,44825,9999-01-01
17505,Gunilla,1955-03-11,Moffat,F,63455,9999-01-01
17512,Frederique,1953-09-24,Hofmeyr,F,40000,9999-01-01
17520,Shahab,1952-03-09,Keohane,F,40000,9999-01-01
17539,Cathie,1955-10-05,Uhrik,F,60576,9999-01-01
17544,Kien,1952-04-21,Marletta,M,53927,9999-01-01
17552,Pradeep,1953-07-22,Neiman,F,45663,9999-01-01
17556,Makato,1953-08-12,Tsukuda,F,67047,9999-01-01
17559,Annemarie,1953-12-01,Papastamatiou,M,53573,9999-01-01
17647,Vasilis,1952-08-17,Swab,F,75896,9999-01-01
17573,Berthier,1954-09-18,Deverell,M,77659,9999-01-01
17576,Behnaam,1952-06-10,Krybus,M,40000,9999-01-01
17582,Kauko,1954-05-26,Spieker,M,44397,9999-01-01
17657,Thanasis,1953-01-22,Zucker,M,43935,9999-01-01
17584,Emdad,1955-01-13,Coorg,F,40000,9999-01-01
17674,Adib,1952-11-06,Braccini,M,43044,9999-01-01
17778,Chirstian,1953-12-26,Matzov,M,40000,9999-01-01
17677,Mingdong,1953-12-15,Ramalingam,F,40000,9999-01-01
17791,Matt,1952-09-22,Stifter,F,46451,9999-01-01
17798,Guangming,1953-06-22,Suessmith,M,83096,9999-01-01
17683,Bernt,1954-06-04,Henders,F,54891,9999-01-01
17807,Jianhua,1952-10-04,Glowinski,M,40000,9999-01-01
17688,Faiza,1953-10-02,Cincotta,F,45880,9999-01-01
17815,Shuji,1954-01-14,Wissmann,M,40000,9999-01-01
